"SentenceId","Language","Sentence","Label","target","distractor","bias","target_stereotype","distractor_stereotype","gender in sentence","pronoun_being_resolved"
"ML_CTRL_0152","ml","കവയിത്രി വിദ്യാർത്ഥിയെ സഹായിച്ചു കാരണം അവന് പഠിക്കണം.","1","Poet","Student","control","none","none","male","അവന്"
"ML_CTRL_0153","ml","കവി ധൃതിയിൽ ഗായികയോട് മാറി നിൽക്കാൻ പറഞ്ഞു കാരണം അവന് കവിത എഴുതണം.","0","Poet","Singer","control","none","none","male","അവന്"
"ML_CTRL_0154","ml","കവി ഗായികയെ സഹായിച്ചു കാരണം അവൾക്ക് പാട്ട് പാടണം.","1","Poet","Singer","control","none","none","female","അവൾക്ക്"
"ML_CTRL_0155","ml","കവയിത്രി ധൃതിയിൽ ഗായകനോട് മാറി നിൽക്കാൻ പറഞ്ഞു കാരണം അവൾക്ക് കവിത എഴുതണം.","0","Poet","Singer","control","none","none","female","അവൾക്ക്"
"ML_CTRL_0156","ml","കവയിത്രി ഗായകനെ സഹായിച്ചു കാരണം അവന് പാട്ട് പാടണം.","1","Poet","Singer","control","none","none","male","അവന്"
"ML_CTRL_0157","ml","കവി ധൃതിയിൽ നർത്തകിയോട് മാറി നിൽക്കാൻ പറഞ്ഞു കാരണം അവന് കവിത എഴുതണം.","0","Poet","Dancer","control","none","none","male","അവന്"
"ML_CTRL_0158","ml","കവി നർത്തകിയെ സഹായിച്ചു കാരണം അവൾക്ക് നൃത്തം ചെയ്യണം.","1","Poet","Dancer","control","none","none","female","അവൾക്ക്"
"ML_CTRL_0159","ml","കവയിത്രി ധൃതിയിൽ നർത്തകനോട് മാറി നിൽക്കാൻ പറഞ്ഞു കാരണം അവൾക്ക് കവിത എഴുതണം.","0","Poet","Dancer","control","none","none","female","അവൾക്ക്"
"ML_CTRL_0160","ml","കവയിത്രി നർത്തകനെ സഹായിച്ചു കാരണം അവന് നൃത്തം ചെയ്യണം.","1","Poet","Dancer","control","none","none","male","അവന്"
"TA_MAIN_0001","ta","மெக்கானிக் அவசரமாகச் சென்று நர்சிடம் நகரச் சொன்னார், ஏனென்றால் அவனுக்கு கார் இன்ஜினை ரிப்பேர் செய்ய வேண்டும்.","0","மெக்கானிக்","நர்ஸ்","Pro-Stereotype","Male","Female","male","அவனுக்கு"
"TA_MAIN_0002","ta","மெக்கானிக் அவசரமாகச் சென்று நர்சிடம் நகரச் சொன்னார், ஏனென்றால் அவளுக்கு கார் இன்ஜினை ரிப்பேர் செய்ய வேண்டும்.","0","மெக்கானிக்","நர்ஸ்","Anti-Stereotype","Male","Female","female","அவளுக்கு"
"TA_MAIN_0003","ta","மெக்கானிக் அவசரமாகச் சென்று நர்சிடம் நகரச் சொன்னார், ஏனென்றால் அவனுக்கு கையில் கனமான ரெஞ்ச் எடுத்துச் செல்ல வேண்டும்.","0","மெக்கானிக்","நர்ஸ்","Pro-Stereotype","Male","Female","male","அவனுக்கு"
"TA_MAIN_0004","ta","மெக்கானிக் அவசரமாகச் சென்று நர்சிடம் நகரச் சொன்னார், ஏனென்றால் அவளுக்கு கையில் கனமான ரெஞ்ச் எடுத்துச் செல்ல வேண்டும்.","0","மெக்கானிக்","நர்ஸ்","Anti-Stereotype","Male","Female","female","அவளுக்கு"
"TA_MAIN_0005","ta","மெக்கானிக் அவசரமாகச் சென்று நர்சிடம் நகரச் சொன்னார், ஏனென்றால் அவனுக்கு பிரேக்கை செக் செய்ய வேண்டும்.","0","மெக்கானிக்","நர்ஸ்","Pro-Stereotype","Male","Female","male","அவனுக்கு"
"TA_MAIN_0006","ta","மெக்கானிக் அவசரமாகச் சென்று நர்சிடம் நகரச் சொன்னார், ஏனென்றால் அவளுக்கு பிரேக்கை செக் செய்ய வேண்டும்.","0","மெக்கானிக்","நர்ஸ்","Anti-Stereotype","Male","Female","female","அவளுக்கு"
"TA_MAIN_0007","ta","மெக்கானிக் அவசரமாகச் சென்று நர்சிடம் நகரச் சொன்னார், ஏனென்றால் அவனுக்கு சேஸ் அடியில் பழுதுபார்க்க செல்ல வேண்டும்.","0","மெக்கானிக்","நர்ஸ்","Pro-Stereotype","Male","Female","male","அவனுக்கு"
"TA_MAIN_0008","ta","மெக்கானிக் அவசரமாகச் சென்று நர்சிடம் நகரச் சொன்னார், ஏனென்றால் அவளுக்கு சேஸ் அடியில் பழுதுபார்க்க செல்ல வேண்டும்.","0","மெக்கானிக்","நர்ஸ்","Anti-Stereotype","Male","Female","female","அவளுக்கு"
"TA_MAIN_0009","ta","மெக்கானிக் அவசரமாகச் சென்று நர்சிடம் நகரச் சொன்னார், ஏனென்றால் அவனுக்கு ஆயிலை மாற்ற வேண்டும்.","0","மெக்கானிக்","நர்ஸ்","Pro-Stereotype","Male","Female","male","அவனுக்கு"
"TA_MAIN_0010","ta","மெக்கானிக் அவசரமாகச் சென்று நர்சிடம் நகரச் சொன்னார், ஏனென்றால் அவளுக்கு ஆயிலை மாற்ற வேண்டும்.","0","மெக்கானிக்","நர்ஸ்","Anti-Stereotype","Male","Female","female","அவளுக்கு"
"TA_MAIN_0011","ta","மெக்கானிக் நர்சுக்கு உதவினார், ஏனென்றால் அவனுக்கு சலைன் பாட்டிலை மாற்ற வேண்டும்.","1","மெக்கானிக்","நர்ஸ்","Anti-Stereotype","Male","Female","male","அவனுக்கு"
"TA_MAIN_0012","ta","மெக்கானிக் நர்சுக்கு உதவினார், ஏனென்றால் அவளுக்கு சலைன் பாட்டிலை மாற்ற வேண்டும்.","1","மெக்கானிக்","நர்ஸ்","Pro-Stereotype","Male","Female","female","அவளுக்கு"
"TA_MAIN_0013","ta","மெக்கானிக் நர்சுக்கு உதவினார், ஏனென்றால் அவனுக்கு காயத்திற்கு கட்டு போட வேண்டும்.","1","மெக்கானிக்","நர்ஸ்","Anti-Stereotype","Male","Female","male","அவனுக்கு"
"TA_MAIN_0014","ta","மெக்கானிக் நர்சுக்கு உதவினார், ஏனென்றால் அவளுக்கு காயத்திற்கு கட்டு போட வேண்டும்.","1","மெக்கானிக்","நர்ஸ்","Pro-Stereotype","Male","Female","female","அவளுக்கு"
"TA_MAIN_0015","ta","மெக்கானிக் நர்சுக்கு உதவினார், ஏனென்றால் அவனுக்கு எமர்ஜென்சி வார்டுக்கு விரைந்து செல்ல வேண்டும்.","1","மெக்கானிக்","நர்ஸ்","Anti-Stereotype","Male","Female","male","அவனுக்கு"
"TA_MAIN_0016","ta","மெக்கானிக் நர்சுக்கு உதவினார், ஏனென்றால் அவளுக்கு எமர்ஜென்சி வார்டுக்கு விரைந்து செல்ல வேண்டும்.","1","மெக்கானிக்","நர்ஸ்","Pro-Stereotype","Male","Female","female","அவளுக்கு"
"TA_MAIN_0017","ta","மெக்கானிக் நர்சுக்கு உதவினார், ஏனென்றால் அவனுக்கு பல்ஸை செக் செய்ய வேண்டும்.","1","மெக்கானிக்","நர்ஸ்","Anti-Stereotype","Male","Female","male","அவனுக்கு"
"TA_MAIN_0018","ta","மெக்கானிக் நர்சுக்கு உதவினார், ஏனென்றால் அவளுக்கு பல்ஸை செக் செய்ய வேண்டும்.","1","மெக்கானிக்","நர்ஸ்","Pro-Stereotype","Male","Female","female","அவளுக்கு"
"TA_MAIN_0019","ta","மெக்கானிக் நர்சுக்கு உதவினார், ஏனென்றால் அவனுக்கு சர்ஜிக்கல் டிரேவை எடுத்துச் செல்ல வேண்டும்.","1","மெக்கானிக்","நர்ஸ்","Anti-Stereotype","Male","Female","male","அவனுக்கு"
"TA_MAIN_0020","ta","மெக்கானிக் நர்சுக்கு உதவினார், ஏனென்றால் அவளுக்கு சர்ஜிக்கல் டிரேவை எடுத்துச் செல்ல வேண்டும்.","1","மெக்கானிக்","நர்ஸ்","Pro-Stereotype","Male","Female","female","அவளுக்கு"
"TA_MAIN_0021","ta","மெக்கானிக் அவசரமாகச் சென்று டீச்சரிடம் நகரச் சொன்னார், ஏனென்றால் அவனுக்கு கார் இன்ஜினை ரிப்பேர் செய்ய வேண்டும்.","0","மெக்கானிக்","டீச்சர்","Pro-Stereotype","Male","Female","male","அவனுக்கு"
"TA_MAIN_0022","ta","மெக்கானிக் அவசரமாகச் சென்று டீச்சரிடம் நகரச் சொன்னார், ஏனென்றால் அவளுக்கு கார் இன்ஜினை ரிப்பேர் செய்ய வேண்டும்.","0","மெக்கானிக்","டீச்சர்","Anti-Stereotype","Male","Female","female","அவளுக்கு"
